"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Kazakhstan","KAZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","389192.678984221","343884.729439885","324643.775065808","295768.630408533","262001.037775032","245019.995952311","250962.820809201","261159.61496208","262672.456076052","273114.199507579","299004.405267161","337747.901338958","368925.605254551","400913.097867709","436551.4986632","475359.336357568","521791.802867115","562866.125026096","575447.69843287","575579.176636173","609637.930106713","645957.998247041","667571.819622508","697533.756610514","716232.110734645","714089.90681297","710959.370929447","728667.729791623","747292.964505325","769667.32972211","739926.91502674","761522.730526946","774476.254859778","802143.546442261","",
"Kenya","KEN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","82405.4092630742","73216.0850525241","77132.0965519053","80706.9192351249","81451.3320770466","79844.1581501033","88024.4942618794","87444.6671391527","90764.6803135674","94219.0176234347","86442.1162241438","101846.158065245","115168.658076398","117820.854344358","118527.964951701","115665.676865578","114381.905629633","121106.887105591","125097.397397076","130038.996605968","132529.326797291","132700.287118513","129965.714884337","126943.769294536","124507.798116825","125217.057481374","129485.030112585","132418.981081578","135759.378277587","137229.182888807","138146.3301214","135665.830214974","130519.069683699","127148.630670758","126761.828930744","128642.641625358","130339.446129932","127428.102043259","128038.241955837","127265.841594748","124229.142525395","124944.176583383","121736.406260803","121499.266167349","123796.981475915","127142.521899637","131309.178872929","136127.9456054","132372.359952601","132680.255936744","139271.960978848","142432.76903722","145105.815551811","146938.953703099","150747.881065174","154751.584281912","157750.589446084","160282.094922765","165930.512586595","171024.658462706","167244.463304082","176551.846002247","181606.19478626","187932.189526436","",
"Kyrgyz Republic","KGZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","84459.3028542973","85602.3790826618","95206.6406376825","95838.393968195","99372.1103721139","89994.3339440465","76652.1167396152","64782.4514249873","51790.3832023811","48493.9039841209","51166.7045952333","55425.9113722887","55740.3621859401","56925.7506886796","59314.4216081234","61880.8123035608","61304.3949310558","64929.8868718706","68656.4654718557","67766.9602923078","69123.4749604906","74316.3784458025","79797.6120046725","81020.5682639834","79496.6250775783","83023.9403099546","81402.5740807448","88333.3312446449","89885.5199867589","91294.9931502886","93166.4047673508","95549.9537277486","97027.0299159143","99240.4036835846","90277.4367806121","93516.3765627864","100090.985910909","104384.371928589","",
"Cambodia","KHM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","3061045.35257731","3283766.04189592","3032377.13208804","3298221.20246202","2944512.53383264","2718278.76104983","2675848.84948096","2601064.42347442","2620100.11396068","2651060.15679729","2683656.43687674","2678449.04914128","3120010.50756727","3363399.26590763","3351776.78088529","3252213.98910663","3357030.40096989","3403868.06764136","3336396.64584433","2028430.05865872","2055897.44868961","2019365.48152768","1960561.7256264","1969426.2069227","2182088.89567151","2362292.97079617","2497549.98673617","2613401.92901868","2838931.80271379","3061969.35729386","3419110.91488914","3737701.07185791","4065925.01767476","4304077.85635856","4409387.66815556","4561703.40271928","4820348.83096609","5111862.79240299","5431707.70137759","5779939.50747598","6106675.53875311","6494022.35144157","6922106.02907716","7436541.04924864","7926067.99552997","7532643.18560419","7651555.03629162","7935720.61085854","8223137.85120765","",
"Kiribati","KIR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","2022.4985024634","1937.70427277184","2130.85584122656","2532.10827851758","3655.48379631899","3865.49716576146","2845.98483417583","2732.45771386807","2780.00027015159","2445.35605575686","2380.35200924897","2486.51581433601","2419.94721318321","2148.11069695261","2407.36574568957","2048.79991314858","1952.39088369186","1930.15540994477","2299.79797386126","2081.95204141828","1904.54095462247","1761.3811619196","2147.56818041631","2112.68131111278","2124.09977197171","2149.96914509751","2112.72549319099","2098.88096376585","2153.47524859864","2034.29497970702","2135.0215907787","2028.47496307851","2014.80629773387","1942.82378839348","1892.60787852702","1878.93623157851","1948.09560024457","1967.26997771553","1869.10727006654","1839.51618588868","1823.74881038115","1850.20041675846","1929.03965504907","2049.80294984593","2048.92379357722","2250.68291164866","2376.38137672875","2428.63893211042","2475.90303826922","2518.8221739737","2461.40502927768","2623.78314979543","2682.53717306293","2749.74354491794","",
"St. Kitts and Nevis","KNA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","10157.7563540754","10589.3514126385","11442.6138080078","12461.3768961494","12699.1896575952","12818.58365466","13031.369584731","14261.1545128583","15568.8494053589","17365.32269691","18623.6335493857","20483.4153231698","21767.0150645272","23012.7127028097","22625.0061945587","23384.010806828","24655.448329373","25630.744925316","26659.5000708784","27854.5607201996","29377.8207607995","28856.0843674712","29382.525055492","31871.0219236209","33169.2926290946","33433.7244676228","32010.1351351351","33189.4634567635","36324.0519413399","37362.1937340291","37476.3413694172","41602.6475926124","40116.8045016625","40154.9758784101","40769.3128012626","40342.1002274998","42619.9834285836","45829.8116332902","46149.8927517149","47977.0578863516","48108.6078639745","49116.3206262764","50567.174987221","42877.7469596757","43182.0028655133","47781.1556659316","48821.7139313059","",
"Korea, Rep.","KOR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1162228.74326124","1206504.48369814","1218167.06728729","1291579.00262225","1377440.19785482","1441141.60641574","1573915.45079931","1677197.18935157","1854479.53651923","2076970.18532623","2236378.7380516","2423958.20003124","2550531.69628806","2879153.47641357","3099471.79581755","3286718.17259991","3662329.4075463","4050470.45881699","4426359.41257564","4737765.27647985","4587738.22896605","4844004.82108319","5167420.56318877","5772888.33690805","6303751.35784437","6731292.53567831","7419590.8862675","8281648.34248681","9184057.75588814","9736851.98708154","10593736.7788493","11619951.9471955","12212660.3291829","12920663.1176984","13976896.8543648","15167330.5503288","16208965.8574433","17048530.2777281","16057700.448876","17772253.4791573","19221170.1508278","19999820.9843648","21420674.8884074","21980619.8612596","23031576.1950825","23973025.3016106","25102856.640775","26424863.7293704","27015129.7200668","27089493.992182","28789094.2329872","29621505.5567017","30174124.2150649","30987664.1551501","31779776.8716163","32500678.6736444","33325917.9430246","34282437.4272211","35126555.4455711","35790066.0800109","35487206.1609254","37062526.285969","38102218.2194967","38589254.2011844","",
"Kuwait","KWT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","23669.1391608599","23697.3045686159","23142.9142447672","20355.0806052039","16675.4858342017","13747.9664673358","13737.9508327317","12376.5934978931","12471.0464755032","13374.2686436523","10196.1293715635","7855.96518940576","6603.28469756027","6793.17469292752","6849.27577651965","6302.56474674302","6571.00881816154","6827.73810980451","5906.29034757463","7158.08408283682","6950.0384723819","5111.5372291973","7723.71212524335","10118.8669563933","11023.8678988513","11441.5293250781","11186.5602925827","11094.934448669","11148.1557250385","10627.5877222991","10815.2671318339","10550.0614753792","10594.5026490626","12136.0872959186","13084.6605974079","13958.6317523163","14195.5984037098","14187.2819628636","13752.0220289422","12120.369853664","11238.5118323693","11575.5897660008","11586.9719098793","11149.7123378412","10722.5031044842","10311.5417150257","10163.9296861014","9333.65959320574","9215.52336825664","9172.11570539809","8813.68199824981","9094.37746691831","9147.35126163344","8335.30044547744","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","4090560.76609134","4180570.22929236","4263137.17600602","4084598.73731937","3889480.65671054","4315975.8626515","4476131.21681465","4538808.3965297","4660308.84239698","4803724.80074962","5061524.80526988","5285325.94678186","5521281.06847088","5778923.08052137","5898015.50131034","6219310.82646293","6470400.90591198","6730672.56327196","7015445.70423689","7327384.59233987","7680441.11258667","8103143.11657012","8663309.04715589","9178249.59562342","9747189.86841534","10322823.6672337","11039347.9869736","11755290.0614478","12518812.0524413","13334590.6739662","14153124.567742","14962262.8055419","15764672.3701157","16588709.2419124","17353425.7990796","18023426.433714","17845586.4732385","18034944.3138069","18263934.0961055","18686042.9953035","",
"Lebanon","LBN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5049972.20991192","2847971.0687221","3533573.46999798","5174699.90394973","5899182.05349831","6408948.10119857","6805237.10839558","7114357.10796102","7771981.56628575","7713227.53550344","7856610.46865781","7679414.96311521","7649326.49826532","7812072.05790748","7968012.75768992","8112455.57471117","8515509.91861985","8609766.37654241","8595895.14823402","9215867.5697","9885879.92619414","10751313.7762312","11495909.3521338","11471079.3258268","11451317.8613461","10838667.1847654","10051622.6288367","9902325.93466265","10293884.1609917","10661567.0973071","10768303.0701762","10351529.718907","8267860.11779606","7667863.85460121","7585217.9367042","","",
"Liberia","LBR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2614.75570721759","2613.88056095783","2584.13787019471","2577.5084991698","2642.83955209355","2700.00998639978","2835.02507280749","2950.41018156923","3013.26415147144","3151.30568723529","3276.32507247681","3351.55681657256","3403.01029189652","3240.29322273218","3305.03905772516","3105.33621977925","3182.36240783665","3143.27283568297","3200.02276313394","3208.38969772731","2986.72453638792","2838.14899688807","2690.28570324873","2561.54701907302","2431.18673802933","2338.35192335416","2231.40547911619","2145.19905108006","2041.52864985302","1454.9183186661","806.71944944994","786.444489649469","481.9545458274","310.63761469167","243.623181799577","231.161665196053","251.851843556099","480.61458216345","565.534297283572","651.509063382009","807.4863470278","807.027902012975","815.900279890474","565.424172600249","573.370644291918","577.296013498878","589.824758714869","614.676660170889","632.408480181774","645.321007104185","665.139976693135","692.017394196596","721.382844851972","767.00388950121","756.46749671855","740.884090782759","714.613063145659","718.067633547642","712.306647527082","681.096158966763","647.213641500094","665.2947537164","682.493010804918","698.885551528837","",
"Libya","LBY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4229.63893120056","4460.53181753025","5669.81268095391","7345.20697302564","10271.592335822","12795.7431778561","14805.0522221255","16024.090876141","20850.915175332","22859.7840329088","23204.7416965133","21256.0034988999","22439.7510119757","22003.4915052461","25582.1951606995","25170.6505283183","29228.6412980567","30046.2781679058","29300.5592849987","30135.299269353","28653.5957373865","21894.65730504","21884.911089156","21377.1766721942","20005.2907664842","20975.6547445396","18045.1883159344","14973.4815117856","15697.7405944893","16420.3945331712","16639.2351914037","18824.213185459","17934.9640285909","16922.0124042767","16931.0745852842","16269.0099316404","16347.846841025","16937.6713917813","16094.2863467727","15974.624945238","16290.8120439109","15711.5603022334","15264.9312596557","16911.0819343994","17304.394709635","18955.0996637877","19777.4292579309","20582.2049086066","20116.9766960739","18835.3092959194","19382.9209988121","9860.50738089259","18910.6161705609","15198.8983330975","11473.4882030454","11194.6763987183","10860.9818329748","14162.1839000292","15040.7026954813","13160.777685849","9159.87866691439","11607.2836335479","10518.8332187815","11457.2826352831","",
"St. Lucia","LCA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","11843.4991457485","12873.1653573217","13168.8244843782","12686.2131444379","13277.9314989353","13343.404470009","13786.7556540098","14552.9996694657","15503.866234641","17455.6274430619","17869.8480563249","20086.3849777778","21647.8877168308","23556.9184589829","23363.5765481651","24848.2279669814","24626.3995380098","24648.9423538282","24687.6079563856","25032.8086362307","24511.5049584123","25697.3609521778","26042.6899465227","25740.9782115297","24612.1813314029","24500.0092798238","25335.5917435696","26967.8425952423","26660.6128739801","28110.2929086228","28395.1352543545","29615.140277712","28597.6146324521","28517.8987279557","29596.8591568152","29430.0265952824","28709.8616246272","29017.7904880038","28919.6992653155","29784.9082814297","30670.5152487779","31435.3988599965","31101.9300803215","23447.4053295933","26127.3120399727","31408.2592669243","32012.1594109937","",
"Latin America & Caribbean","LCN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","54365.4385052034","54095.8099537037","53676.7493222483","53008.724160632","52362.9999573579","52355.2082110207","54363.3104164935","56055.5581376319","57348.1323717436","58792.2071945259","61742.0275948573","64308.9571144782","61883.4938107027","61767.4521288664","64051.3306512257","67828.89277476","69609.7062926793","75155.0326232899","78278.4406039788","80728.8265706113","81326.935216756","81468.078332021","83216.7988658993","85488.7334241749","90216.1568756154","94567.1464777749","100260.05542487","106818.999743852","113524.693697107","123192.424195401","125507.884821565","122527.22178707","119509.236065768","115869.696880777","118115.711092403","122728.207636751","132257.222364929","135784.073506891","137403.399768838","134790.828716916","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","89623.8961205822","90804.1078182693","90839.1084192076","92098.6694879577","92155.2241059672","94474.6299204537","98158.3164292757","101385.827218064","106684.575682682","108324.523980497","107425.100386794","104835.180710747","110070.838680074","112201.193972009","116936.743968182","118666.516784001","122476.817590909","127043.523159332","132680.215279225","137898.50386706","143330.855978451","147439.426890485","153510.564932574","160783.85407166","167711.096685545","172934.255722302","173870.17294109","176373.791518502","178542.133081541","188761.78859007","195971.990058605","201368.87431386","211639.459998574","220258.804280422","228559.073444717","232726.603324275","242976.587438761","249634.722832643","255577.558324792","266021.158863703","257803.639810326","265245.242816329","278948.481927769","292144.756291255","308400.431810137","329832.481463744","349841.82921643","368199.18362541","378895.797558685","406863.720505239","439401.706521876","473714.713527385","506903.296089385","534224.719077871","551596.917930377","572942.596162007","603274.191382205","610773.345223812","605709.138100261","574640.727358474","592413.112158485","548271.10898322","539172.109368961","",
"Lower middle income","LMC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2418.86462050238","2391.48340458394","2677.03537925901","2874.58255988219","3021.48775494703","2997.48095048531","2891.28406341071","3094.11510511148","2971.80532114059","2910.06997748174","2868.19791262988","2909.33649547549","2803.07976688728","3422.37726064429","3669.47118865253","3065.80183299372","3297.04560354417","3901.67503044652","4486.69887435581","4484.99193145211","4236.74958710179","4143.77442580429","4204.59514453302","4166.03344405972","4272.50752191596","4261.51961703519","4349.35391846294","4285.28082177305","4556.39450329082","4723.80546975504","4914.54747592966","5163.66914733613","5431.78675410004","5538.11666148734","5790.38868458744","5908.21686787736","6172.53746416835","6350.55615075473","6416.19474797665","6430.05125711724","6676.98772351894","6925.3692300234","6997.08835356466","7351.59549413897","7528.84509334498","7861.8080914414","8228.12808633962","8536.70402627801","8947.42179288405","8771.27382081627","9162.40768320216","9500.86573595252","10001.6246926543","10071.250821783","10127.378828502","10322.0787594477","10565.0233146297","10106.8647403239","9836.41119745668","9583.68823280476","8698.41698024848","8794.04379843487","8907.26321130654","8970.44779257547","",
"Late-demographic dividend","LTE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7510.81903182546","7072.48851958323","5575.00066991595","4692.54805204514","4263.75958485334","4438.07063014487","4696.74587469559","5124.2746781452","5546.7334548398","5524.94581807472","5754.15455077473","6177.95891343193","6646.24795277002","7407.47883074936","7978.20924912831","8736.14759604735","9533.20535831425","10715.8327283126","11108.0453538222","9565.38713010399","9809.81486348353","10668.3933734353","11286.3410305937","11862.53389048","12416.3544331252","12888.7690152191","13402.3724030596","14217.9516143916","15060.2632192331","15806.4697615042","15809.0050216735","16781.8714320959","17020.5456980922","16841.2211374554","",
"Luxembourg","LUX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","25111.1718757125","25836.3440344162","25868.5560766231","26481.6225491687","28246.5106816697","27721.735256982","27827.2664124317","27796.0041587284","28885.230406168","31610.6133801064","32008.4618083504","32550.2991930986","34279.6739757646","36721.3325724069","37772.4095197859","34906.8143195431","35614.7600289412","36111.0643738343","37515.2027446983","38305.3277333157","38490.1688864479","38165.4377438565","38565.5262977908","39707.7418754889","42121.1181481866","43213.421651132","47315.0574853063","48866.7376938638","52619.2663007096","57215.7252718112","59509.9672646327","63793.7364341085","64097.4437432269","65899.3647399208","67491.9079233108","67503.5839706332","67521.9796004587","70294.8647037788","74059.7433482458","79039.4959056856","83394.8957139583","84941.5163354283","86767.4275788648","87964.7255496756","90393.3332605682","91231.0677232252","95189.6825682289","101321.831776713","99228.042566254","94252.4875297067","96027.7777229842","94897.7248831381","94174.4301680397","94941.6243374558","95162.4247958456","95052.5347434358","97656.7762974774","96566.816358563","95877.0145571182","96754.7358794583","94290.0578821387","99526.4582916708","98885.6688761191","95846.3469531684","",
"Latvia","LVA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6870.31083997265","6033.45770753673","4152.37528552532","4024.03728549645","4181.56994916731","4201.54515632646","4346.86609512694","4793.07651804406","5155.40582875073","5344.02768981318","5710.95943063504","6158.95078235644","6708.5560258907","7344.6663068111","8073.12288069313","9108.73821187163","10371.6367563922","11545.6439389636","11272.2390165534","9621.72259111936","9464.39354391184","9930.94849806453","10789.4292881303","11134.2003838726","11475.0153226381","12007.0487027484","12426.4772749889","12963.2214835593","13627.6646530101","13815.4196158263","13429.9741797859","14484.6202420814","14787.2541147813","15055.1669955711","",
"Macao SAR, China","MAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","200860.003926959","208967.694021537","215789.287608273","212229.892992751","221580.81405168","244337.624246374","255797.46835443","261128.883420486","273676.668159427","270217.545855254","290264.222162308","294903.645833333","297527.721774194","297947.715612021","292553.601541797","290198.897675533","273653.800615676","264012.634534394","277108.685555039","282945.379119613","304993.156934307","336505.861136159","415715.856608753","431448.78563886","464315.494086991","509082.357458245","507074.163121879","519005.607476635","646975.791433892","768791.848617176","812782.179961261","863679.675620882","805436.705806659","611306.579561363","598222.222222222","661363.355953115","692511.762027622","661605.654761905","296208.053691275","367478.388278388","297686.401889857","519982.321744255","",
"St. Martin (French part)","MAF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15540.7209612817","15730.1506596377","16602.8513786147","15414.7759046611","14506.4811729424","16236.1426445268","15315.4973887875","17044.5746136644","","","",
"Morocco","MAR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","7989.98388671875","8555.9873046875","9150.955078125","9653.4453125","9838.955078125","10120.1572265625","10109.6328125","10213.552734375","10524.3681640625","11052.0068359375","11954.7265625","12361.2861328125","12313.224609375","12570.224609375","12684.1748046875","12131.5224609375","12871.009765625","12713.1142578125","13193.8818359375","13656.2451171875","14599.431640625","14264.2294921875","15653.619140625","15802.4482421875","16047.6044921875","16910.029296875","16282.1806640625","15906.34375","17327.564453125","16140.4638671875","17855.578125","17309.46875","18282.10546875","18317.486328125","18522.501953125","19675.458984375","20134.853515625","21100.841796875","21777.57421875","22166.29296875","23565.44140625","24044.533203125","25066.373046875","25653.91015625","26187.451171875","27252.130859375","27705.564453125","28469.646484375","28879.189453125","29776.27734375","29569.744140625","30688.578125","31275.990234375","31844.09375","29252.408203125","31317.8125","31473.302734375","32209.220703125","",
"Monaco","MCO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","69950.1853577828","72567.9283408069","75067.5218251271","79317.3016386108","82331.1846019956","80683.1239182514","82957.5353486495","84669.2602960537","86918.3550590836","89029.8234381976","89762.6674077867","90023.0375546452","91316.0822655205","91088.5974596273","91149.8582689949","91497.3098229355","92574.7498417437","93737.4742485709","96945.1654881952","99964.5652016058","101680.989361253","101817.691428571","102333.697024638","100587.548175745","102032.984860558","103421.841880477","103821.701165311","105396.279200324","108398.906003037","111482.588707189","115681.195501464","118241.13785558","119546.989698353","121026.283437326","124273.4082397","127010.245265446","135040.708737561","155605.113547131","156772.207563764","136731.275491287","136192.760003618","142394.670947976","140665.996370027","150937.295116653","158735.606731621","163680.387409201","166257.109131881","159209.618344923","166181.789589558","178225.615996221","154869.908015769","186957.198847561","205455.806426755","215679.227846802","",
"Moldova","MDA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70383.0064444483","59049.2697461669","41874.3729966638","41441.3766487924","28724.9952725967","28452.749762969","26834.2384350657","27377.2795243721","25596.5436063378","24773.2529817902","25346.8988616828","26953.2668639388","29122.9865854224","31132.6506838321","33519.3067872734","36121.0372501069","37960.2005507179","39189.7112652511","42327.0012580028","39837.6496965496","42708.7389959453","45219.7502428602","44958.9675505292","49038.1286548481","51521.2556096178","51742.3636572639","54779.7313485441","58061.2629478413","61498.7029048062","64710.6632175072","60010.5531795395","69405.6839312908","67675.4552026493","70172.2473464907","",
"Madagascar","MDG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1347816.73050574","1340000.6601593","1335309.76930435","1289131.25795788","1306015.07853012","1266762.4265782","1259336.01279753","1293830.57709249","1344923.35045801","1356632.18637485","1388123.47648824","1401320.3713625","1343292.90865456","1269771.40758403","1257019.85602404","1235079.28954112","1161532.79886461","1153503.63945835","1089201.98245276","1160699.06293286","1136829.49871819","995253.39556123","947877.660603718","928680.025579485","917844.133207691","901885.516989992","893552.649550981","878646.862475153","882835.693456735","892471.539935334","893626.196504391","812615.889401302","797839.003052136","790120.983728167","765625.381578319","754242.629939276","746095.399529355","748875.015859712","753161.105000825","763363.214763333","772481.603367526","793847.712540977","674864.225651717","719500.740045819","735559.398306236","748297.610501037","765862.12627102","786181.210569654","814686.50214301","759638.554332612","742426.644770355","733031.367215399","734502.128252827","731238.428257323","735667.613417482","738946.842299878","748631.745146504","758082.24728077","762194.987649721","775382.006887848","701784.097538831","723630.930606337","734126.55174853","743491.296179258","",
"Maldives","MDV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","24501.1920726511","25002.7094501515","24839.7963471993","24486.8640998281","25139.5265005972","22455.7399656324","21921.4955770208","23681.0783584545","26423.0874941566","28474.867329758","32846.8412048412","35694.0672439421","33665.5082342414","38090.597215399","47027.055196039","52572.5635618844","55518.3833244472","58343.7104793473","61349.3607226688","64960.3224104199","73598.3826936938","72392.6980785325","75039.6708350276","77158.4109210892","81169.5740405547","89627.8797112009","94571.7805044464","100461.341317186","106004.406302365","110648.464738367","113026.751743677","106771.807076825","112627.946340393","126007.847793019","131159.56743737","114533.29188817","138221.924097741","143218.234770201","150651.0042538","133552.227693633","137731.09769618","144383.19952686","142773.972772725","147657.091508986","153962.546993958","154642.43239582","159172.188410766","164831.535260655","173511.198924538","180589.363194056","117687.980315384","157429.515222201","176477.011138968","184154.621535607","",
"Middle East & North Africa","MEA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","78139.8389855142","79523.0639838862","80596.6782356143","84339.5908061943","91334.9618607409","94642.2847420711","97139.0148966686","99481.6973022186","105342.345342313","105480.796710508","108842.779050391","109495.453283314","114957.681543207","120348.091259671","123629.600235617","127047.189495748","129021.442725259","129835.823177556","137771.355189369","147288.504161374","156255.23111074","167277.202520788","163535.873960683","152640.704898234","154702.805368632","154443.440499655","145386.03555651","145440.415074867","144332.722056899","146709.044444151","151478.62723537","154497.144079517","157008.684509951","158545.397280919","162535.217930745","150230.499451066","156827.530676172","165312.739454621","172683.252164303","174626.140290571","180600.808034007","177139.960910138","174198.32062914","173816.042161804","177572.315114151","178895.962682848","184970.870235802","186174.639758855","185206.736563501","171028.84282185","176964.985226039","180487.054341909","184380.734602606","183555.057873739","185887.885178838","188880.141252121","190374.098581536","192132.061284218","194075.220059873","191485.049893298","174054.411817615","183354.255268944","188691.961598287","193039.060030935","",
"Marshall Islands","MHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","2038.67199289836","2011.13806385346","1979.85303434478","2587.94027907734","2900.13630613536","2806.68563126099","2726.44598645498","2704.13846484627","2766.69030511299","2737.49266931199","2454.9977903425","2511.56866664584","2524.11369284666","2797.12547757893","2788.85704831238","2510.70662853208","3005.51720714758","3162.8043989419","3288.88849507337","3139.41439911898","3148.09977817114","3085.93530547753","3247.85289298957","3391.38513154821","3544.13564721663","3791.20498901919","3365.11122501281","3117.27400069023","3067.73739364805","2997.54989841042","3040.59677355737","3224.7911898754","3322.41127856101","3256.97244330835","3234.15265200517","3284.78403267445","3285.12078781351","3403.47842798117","3146.26177205458","3262.26955535477","3441.31888402121","3433.06297801838","3420.9144479667","3602.92811901896","3620.77275283155","3764.34426229508","3946.8444109078","4190.93468589482","4542.34293916308","5162.81500670348","5172.57528216176","5405.2747359006","5516.88000598847","5470.42006850903","",
"Middle income","MIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148630.886843899","139981.176306935","132301.472947662","123985.344175511","122672.744102624","120949.106294914","121529.989520773","124248.276276511","127764.627752708","132672.672573374","138077.824660103","133281.438432302","136258.221514466","139109.864168387","146084.240243708","153813.586791201","162610.49688435","174128.424914004","184722.441317316","185254.40809646","192704.817042406","198119.849406266","197990.383564071","204535.147156418","212528.232537546","221314.767076442","228348.6499856","231749.599848735","239637.786380569","250705.924865504","241544.207175814","255051.673439972","262861.192152478","268881.550440526","",
