"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"India","IND","GNI (constant LCU)","NY.GNP.MKTP.KN","7344661113772","7610375972242","7829308128580","8300720338578","8911108002952","8671648927380","8668184809904","9338496424696","9660136842306","10291506137215","10823404608623","11003629002636","10947948690169","11316328783011","11463387709662","12522400201294","12734360870808","13666545432614","14450293777588","13714602150422","14643896268715","15505039471389","15999397397228","17163273624241","17794061718027","18734253755258","19622514820260","20367444924449","22279559982495","23601780930875","24863534309965","25116219237000","26506321031000","27806628270000","29672536783000","31920129009000","34364364415000","35819840520000","38034947229000","41392919641000","42869096487000","44996945489000","46762566820000","50434222160000","54429382318000","58729358867000","63423888095000","68527395258000","70521909558000","76063193737000","82118159259000","86595047113700","91046621955400","96790270177900","104029870927300","112345710487900","121636185532600","129986945340400","138404737464000","143929000639900","134939763194800","148279197682800","158311330352900","171258922637700","",
"Not classified","INX","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79996499000","85689201000","93564102000","102219829000","109605704000","120719213000","126021753000","130931101000","138048706000","142937409000","152590628000","161679499000","166894847000","159506047000","147215442000","149454632000","147656640000","147353679000","156162295000","168389569000","202969998000","217720401000","231166949000","242539048000","256685652000","266346460000","295584698000","310091768000","","",
"Iran, Islamic Rep.","IRN","GNI (constant LCU)","NY.GNP.MKTP.KN","1.21033124539193E+15","1.3284135518421E+15","1.47407896173435E+15","1.61896545913832E+15","1.62386709010159E+15","1.87430012818217E+15","2.01776264992954E+15","2.14120597586792E+15","2.43117953362552E+15","2.71376006365039E+15","2.95982829125075E+15","3.83498246941187E+15","4.3943790371322E+15","6.13664831873895E+15","8.99145559271638E+15","9.0471677457099E+15","1.06722013894279E+16","1.03569255319224E+16","8.71341464572224E+15","8.70456917107087E+15","6.34113872809015E+15","5.9388084014426E+15","7.0948761085995E+15","7.53946053761291E+15","6.96090009955805E+15","6.98811001723365E+15","5.69268719038058E+15","6.75497836931478E+15","4.66576806896851E+15","5.15108293002557E+15","5.99258536157622E+15","6.4497803114604E+15","6.611270419385E+15","8.2497410204311E+15","8.1343772512369E+15","7.9266413439054E+15","8.3564270781721E+15","8.1243881913614E+15","7.4867119306924E+15","8.6995535394659E+15","9.0190111215778E+15","9.3846073484702E+15","1.0828065193579E+16","1.15974001352181E+16","1.24116907368944E+16","1.36416749020209E+16","1.44311665481966E+16","1.61342131075973E+16","1.60960758930762E+16","1.56816344300834E+16","1.70114283762488E+16","1.76842950576118E+16","1.52270114071429E+16","1.45936849870971E+16","1.47131015181428E+16","1.32243372981519E+16","1.44255142238602E+16","1.48178419743301E+16","1.39894819666999E+16","1.28432094242568E+16","1.31128541678633E+16","1.44094233698602E+16","1.49046589116479E+16","","",
"Iraq","IRQ","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113316399244100","124200059625230","127725601630888","134185863764574","142496418848203","163452398396809","174143896134710","177908990234229","182261856104952","207567147686472","203900169102998","209091502502940","221166962722026","193951697398368","196473235646423","212704385589142","","",
"Iceland","ISL","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","155224533000","174866206000","194704358000","205543705000","215706926000","216265392000","221175028000","227166087000","232505370000","246654597000","244132591000","260076694000","271731806000","287838030000","276030152000","279601413000","304064086000","327729709000","348118824000","346519307000","378051444000","418059337000","449856094000","469220162000","502565738000","534412772000","568481914000","594064829000","623579309000","642104631000","677554835000","693039723000","694551937000","700000927000","730659777000","772043168000","816364117000","861062761000","865260400000","891625539000","939838936000","985946073000","1006887337000","1059643221000","1118004338000","1166634085000","1228510928000","1286102075000","1335957541000","1398546528000","1381527750000","1509166997000","1620308047000","","",
"Italy","ITA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1490508477000","1518159907000","1554648132000","1590515776000","1621445230000","1657690520000","1697730598000","1705670234000","1710688416000","1736396197000","1744845037000","1766186910000","1792485123000","1745891042000","1691363440000","1699486544000","1698076037000","1643249953000","1619033690000","1632825536000","1643911000000","1695505077000","1721688213000","1744640607000","1752071084000","1616839541000","1728376479000","1735055897000","1780382813000","",
"Jamaica","JAM","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","839854779758.118","843813776027.215","795702478467.011","798213217362.395","813761320303.72","826512579357.346","823034328704.481","830353665664.229","829703214528.375","831159435717.892","851302846484.895","858937399748.309","875555210130.596","","","","","",
"Jordan","JOR","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","475651203248000","487971824176000","503124835562000","506714566221000","501704459187000","499223917127000","511271358278000","513956555592000","513430272211000","520269160418000","530817272549000","537893866269000","542635737440000","549759638522000","532327325834000","509125314724000","526675571428000","521811545728000","527211215319000","539128857436000","541188431980000","559195700000000","565845878146000","573165295900000","573192108129000","572197261240000","552034087520000","565045793125000","562271938088000","","",
"Kazakhstan","KAZ","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5097849073104.33","4443498250956.23","4072569487312.06","4081343422935.37","4137739488953.78","4061523906566.63","4101224698107.51","4370483002758.19","5030343118651.18","5573303445878.22","6016857454053.74","6510520683538.08","6852378660000","7339515583040.58","7859565303694.97","7778490167808.64","8402342344978.18","8621261037851.52","8885590173471.2","9481903551733.48","10546314168029.2","11050214022980.1","11926284114182.5","11505330202282.7","11743894950869.2","11906790542328.8","12395737157001.5","12842778256341.6","12636926090784.8","13125275264134.3","14165705630954.1","",
"Kenya","KEN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","707146778192.676","724331097924.767","828179866789.514","854505422142.702","925735436448.105","1011667109958.19","967836666041.94","1183093429414.43","1382638888311.02","1429903408575.57","1498456683580.69","1521636917273.82","1534619450117.07","1685292052471.71","1804445486375.07","1941280172004.74","2064405986428.65","2143858764160.24","2163281028273.35","2205922098897.14","2240962273709.93","2338402514316.39","2505092292010.86","2650877937803.18","2806709867319.15","2965179606155.98","3054894607083.52","3085620814163.11","3066385906849.67","3014080165124.22","3122452291344.28","3310738817394.93","3503255879661.17","3537556008494.71","3667280579021.5","3737150667871.46","3771111290767.29","3910389965839.43","3938986829991.26","4047571111013.03","4263645045022.66","4549909462829.51","4833462536919.53","5156140577351.86","5185543147577.63","4671167625108.98","5096222082056.61","5487051555072.78","5684745102142.31","5857314940496.43","6177364220670.75","6571829521386.01","7491511906230.88","7735398073741.13","8205176951936.35","8617008065521.82","8674272992040.46","9264135520335.2","9701887596360.79","10219603084623.4","",
"Kyrgyz Republic","KGZ","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","409394729432.207","414007485548.725","449235766543.773","484131952228.663","511209190963.689","532141606667.057","547258897922.121","574904965754.691","607070659746.975","599627897900","588179872385.262","595732809974.629","681212178596.651","729619497657.072","",
"Cambodia","KHM","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20248053238321.6","21301232117278.7","22426298322893","23345113383379.7","26050727779255.3","28550679738346.5","30599639585592","32250265965410","35833893445512","39204996687803","44248422596678.9","49197663177282.5","54610843826497.2","58379416641685.3","60797153518257.5","64268417371781.3","68598736692492.4","73428770075180.8","78897279707300.8","85232754663037.5","91411886608118.3","98851979485724.4","106869207451125","116038537548565","124434843367103","121577746812251","124137182114150","130785561713017","139831300821239","",
"Kiribati","KIR","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268973095.406806","283274073.784524","279130804.035394","264290158.001709","281937110.570742","277474986.484883","316621141.385702","364972814.875081","419171905.400783","509532375.892781","472585244.377026","517423982.584879","526187039.961295","592553474.357837","533171442.723478","533310391.912757","536915638.439165","","",
"St. Kitts and Nevis","KNA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","GNI (constant LCU)","NY.GNP.MKTP.KN","33236400000000","35168800000000","36588600000000","40704400000000","43951300000000","47432300000000","53524700000000","59102900000000","66865200000000","76299500000000","82448700000000","89847400000000","95566600000000","109350300000000","116407700000000","121586000000000","142449300000000","162186900000000","182316700000000","196381300000000","185354600000000","195631200000000","214778000000000","244858000000000","270633100000000","289085400000000","329433000000000","378643600000000","429338000000000","466944800000000","511161100000000","566970600000000","601723300000000","645136500000000","705677300000000","767530300000000","818588100000000","851730300000000","786371000000000","870616000000000","926961000000000","963700700000000","1.0468802E+15","1.0748367E+15","1.1210369E+15","1.1482157E+15","1.1939682E+15","1.2618724E+15","1.2666737E+15","1.2980605E+15","1.3916205E+15","1.4142734E+15","1.4556573E+15","1.5116256E+15","1.5644066E+15","1.6632066E+15","1.7366272E+15","1.7938184E+15","1.8221534E+15","1.8285467E+15","1.82958E+15","1.8934657E+15","1.880416E+15","1.9148087E+15","",
"Kuwait","KWT","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35779125535.1651","38659635010.5841","41069803496.0118","42504528347.8389","43254277770.0999","42847624302.0646","43975091424.1635","43507042421.6033","44402660517.5644","45747645318.8549","42801386460.8994","45361982717.6264","48089413410.945","","",
"Latin America & Caribbean (excluding high income)","LAC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34029793381167","35954316669828.9","38138797538638.5","39754432131129","42787942116468.5","46509868077935.5","48793291893354.2","53696031778262.4","57197309445925.9","62653877914072","65566548045309.2","70139497497604.6","76738357475750.4","83431871241175.7","90645755441573.6","97272992346700.8","103985257224002","","","","","","","","",
"Lebanon","LBN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15462502511128.2","19276175250357.6","22885760944747.8","24967814386402.9","27318986172856.2","29300634690417.1","32236487370016.8","32318726053704","33135174976085.5","33079777452170.7","33747527456305.8","34241658103359.9","33861385470725.4","30398003682550.5","37615149015530","39848733188563.8","41116278748729.5","45933424486085.1","49372352890468.6","53333720660996.8","57185862341000","58126132983151.4","59685185264014.5","61966482173256.6","63034212426888.3","63396895095276.4","63938737013421.7","65390913982642","62995481838428.8","58351377534591.2","45497351048459.7","40242280327272.9","42101467114718.3","","",
"Liberia","LBR","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125903315689.148","62621225641.9053","114367857726.984","95296399364.6155","74469947669.7585","74690665670.0134","72848026665.7681","96591384302.266","103849550376.88","92889301502.6116","65480739458.2765","81525986504.4952","75445997520.213","84023159153.7037","",
"St. Lucia","LCA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GNI (constant LCU)","NY.GNP.MKTP.KN","","867594905082.698","923693927524.052","933580200866.903","979245153561.259","998923989671.989","1056175214985.26","1122759470803.75","1173325243439.06","1275290101374.14","1258096832994.41","1252128970917.66","1258050731915.26","1337547107351.71","1371750217665.2","1444353589563.16","1437833127501.85","1514629550666.37","1684618012550.17","1931378585400.71","2066309614961.31","2152263202549.22","2276320384148.53","2350023269012.54","2406917142563.16","2595447407442.66","2708831808675.18","2755161670438.48","2828780539089.62","2879536013315.98","3065976509210.29","3203783764160.12","3363687662135.47","3603736132104.97","3783502406752.01","3967618804246.86","4113699447690.15","4387571705046.9","4573239507542.28","4759350713516.46","5041021681172.86","4966870237953.55","5177290068722.46","5515387324684.9","5812543952820.77","6162911391737.01","6626813414277.57","7097063737148.22","7433181764635.24","7778241072018.1","","","","","","11292246795001","11846006374484","12616905280225.8","12898791953768","12839671935751.6","12252326985560.5","12834279884349.3","11853407375083.2","11507471269994.5","",
"Lower middle income","LMC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","2564786367.90169","2842726345.59791","2833869720.02484","2878588055.40511","2943118472.62742","3094581412.20978","3095583513.01471","3917839645.55229","4385865723.67463","3825036881.09819","4298877540.97248","5233049478.6989","6169305239.78397","6376421102.67824","6242381204.06452","6352730727.99907","","","","","","","","","","","","","","","","","","","","","","","","","","23205202022.8711","23977765973.199","22774548405.1576","23526433258.1202","23096301748.2525","23754524562.8123","23866685400.4471","23671174721.9042","24611734376.111","25796380960.4258","24880216075.6612","25915729088.0227","25701079267.3573","23686801413.4429","23730129492.0332","25018316344.8198","25757109194.3483","",
"Late-demographic dividend","LTE","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13901722000","15165170000","16734702000","17870863000","17893150000","18968157000","20279984000","21805645000","23777814000","26380494000","28760303000","30276248000","33264585000","35063249000","30858356000","30546633000","31425742000","32350649000","33722723000","35482472000","35998400000","37345424000","38926110000","40241139000","42199928000","42768149000","43136805000","41348864000","","",
"Luxembourg","LUX","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","8034262000","7737436000","8373847000","9452021000","10539539000","9369583000","10042018000","9807593000","10297719000","10525881000","10808861000","11111976000","12480910000","12988177000","13359636000","13952950000","14843052000","15451497000","16623856000","18150463000","19109103000","20628104000","20672597000","21652208000","21883938000","22931366000","23618846000","24919841000","25049621000","27207920000","28235065000","28745065000","27892588000","27335733000","31912011000","33341959000","32287431000","36841800000","35079893000","27796328000","31636446000","32850496000","37308450000","36241096000","38264528000","34842300000","36954220000","40428368000","41043218000","40008972000","41469008000","44406321000","43700586000","","",
"Latvia","LVA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10978433000","11210097000","11828434000","12829363000","13182476000","13743818000","14752552000","15633245000","16926783000","18184973000","20279149000","22448463000","25447950000","24944511000","23164143000","20893026000","21565799000","22536943000","23185468000","23596160000","24457330000","25582557000","26473017000","27465556000","27822644000","27538675000","28534172000","29661588000","","",
"Macao SAR, China","MAC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102630200000","113637200000","137833500000","146984300000","161905100000","207532000000","193803000000","205393500000","254679700000","301055500000","332005800000","385435800000","406206900000","348479100000","350273900000","381337600000","408961400000","405038100000","244837300000","247038900000","233214800000","","",
"St. Martin (French part)","MAF","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","107426139937.402","118501628484.417","129872400688.159","141099612088.864","149116552260.709","156886815574.543","160599990265.612","166048264759.695","175841494746.825","189039398902.02","208885747882.099","221183654752.488","224966552560.337","234985757357.524","242919971214.919","235793408984.862","256326713524.435","259885828890.822","277793285408.284","290688517074.131","323810817989.815","321801989609.592","356226074651.348","367240394151.635","382384744121.708","408902969726.767","401708597831.792","396324101926.627","440749294889.688","415001456638.141","470269755397.135","462551749636.108","499300494119.111","508190977785.545","520788506755.39","561778602588.402","584629238423.482","621960112578.878","652949599699.329","677437903474.818","729436085170.297","755991543359.136","800107594427.738","820178390320.741","848975118695.444","893339143552.846","917758711806.836","961813726154.635","981338000000","1028299401876.23","1035273894750.7","1086056138625.85","1119799485886","1152033311642.65","1075390502550.45","1158057344937.53","1175564680768.14","1215488033663.54","",
"Monaco","MCO","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81564726942.4311","82829637649.6032","76359607251.5166","74536243446.0353","77555289685.5894","84191823942.7247","92683711555.1919","100320160402.274","109441556053.238","117326297648.644","121175171170.964","122383221066.859","132210856320.911","120052366422.207","130823200593.536","138070266909.365","140477071493.451","153269060391.559","160000076739.663","155198733186.205","162107140983.015","169360300486.505","174478499202.567","181569333249.84","163696744826.332","183775324862.388","171861697498.308","175348987928.313","",
"Madagascar","MDG","GNI (constant LCU)","NY.GNP.MKTP.KN","6888730344743.43","7029855131627.75","7189508040933.7","7122688635444.33","7404926515646.4","7371437449802.09","7523624638324.97","7939573165563.67","8481749645245.9","8751243005718.34","9233420523558.59","9566008194511.16","9486205826845.33","9223717798357.3","9365487576277.81","9503157299287.55","9211510876527.34","9479110269098.89","9228903297111.44","10105316250812.2","10144763456303.3","9052944951521.25","8869430916328.87","8901391877121.01","8940414584435.89","9073000286755.34","9239649541776.19","9172040911930.35","9472279491864.19","9858823035851.14","10340797348468.9","9614911826709.1","9826908225773.82","10055315046131.4","9983587315496.44","10157914862020.1","10479791553428.2","10983848288291.8","11460591004569.4","12095945613441.7","12645741539349.6","13312143381516.1","11545452401943","12832787840309.3","13475693001266.4","14033646398335.5","14757584116188.8","15812993452100","16885477159032.8","16122179008898.2","16169309141923.7","16411692075575.6","16653763196762.3","16996479695047.5","17694982008546","18033574349113.5","18687955338212.7","19633158805359.9","20200215921067.3","21080651657743.6","19762035040963.9","21104250048427.8","21832232115669.5","22753748240337.3","",
"Maldives","MDV","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55993636783.1738","60133954006.2334","64627030024.3133","69496124550.193","74613364769.8274","79467776100","54521523059.1007","74306799168.4727","83237475253.9758","87710263479.4223","",
"Middle East & North Africa","MEA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GNI (constant LCU)","NY.GNP.MKTP.KN","2802035508553.55","2945809617299.75","3088175050017.62","3337445873213.44","3719313207731.67","3961823400091.75","4187140412027.5","4521184764219.13","4942895977635.29","5107143050147.88","5427712697442.06","5629280377745.38","6091709115974.02","6589084238096.77","6952018272629.69","7319648538006.74","7612460959847.64","7858268701164.27","8551183100527.71","9362280177051.06","10147091730883.4","11030001624095.9","10670001172761.3","10290342064723.8","10706874097703.6","11015769460310.5","10497568490756.5","10815681069342.8","11061327980021","11488124512971.1","12143468568889.6","12697282411650.7","13162178892670.4","13602321910948.2","14179553557140.2","13169584228818.1","14034420117473.1","15168032685104.7","16115165299077.6","16611545883564.5","17450145343500.2","17416800414234.3","17470684237319.4","17699379625746.4","18371606604081.5","18655490197802.3","19539398913514.5","19926217808694.2","20168312633020.2","18864657429282.4","19889810632522.9","20489104294235.8","21090609109386.6","21099718404330.4","21743438092311.8","22302045371231.9","22671773177855.2","23110927725944.3","23551643656000","23393829689027.3","21355760533767.7","22802246082799.6","23717896519257","24416333225613.5","",
"Marshall Islands","MHL","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182654900","189188800","193014300","197319600","208941900","212480400","209271800","208800000","216800000","215100000","222900000","209500000","212500000","215100000","214000000","205800000","218200000","221600000","242200000","244400000","244900000","254300000","279000000","271300000","253200000","252200000","257500000","",
"Middle income","MIC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303538716099.319","286318517500.518","262359591441.819","244002999860.164","241346009219.328","239607694825.145","241936392508.305","244968355949.083","253286920836.222","263208087394.851","274717601303.082","269232977501.368","272172272002.071","278018518972.102","292726067968.628","303066946514.748","323004943490.415","329183261477.195","359906282201.152","360343765761.932","369914510588.143","377256283875.595","373988634703.546","384030627119.255","399864472246.98","409522696042.818","416891543074.814","421485975050.824","432253232460.911","447010812352.154","429973611058.436","446653703448.933","459718816417.281","464509037742.696","",
"Mali","MLI","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","676116199844.545","698701825397.694","698743860919.652","735664874003.006","763982338810.922","810345497019.039","796649015130.387","781091354577.522","868006559404.294","990474082971.479","1062426905239.23","1055712061917.52","1146047717606.65","","","","","","1245733075711.43","1285984459507.23","1288520038588.85","1380788471614.96","","1411318642653.59","1585290908976.21","1531877649164.98","1585759552915.42","1627011583858.55","1631024452935.26","1745217450027.53","1825873769444.55","1966940407784.84","2090214381237.81","2095186096053.71","2326865401584.19","2366675160806.6","2656461900769.58","2699370751742.67","2877829489244.56","2994811713068.33","3102311127293.92","3266169712012.79","3365906816743.2","3567527550009.29","3691657654222.28","3651884597055.08","3760974236974.66","4053519583807.83","4322434922690.89","4551755417860.37","4769914924365.96","5015075096163.05","5196441151323.84","5110523133271","5247747138690.5","5459388873583.12","5679269657338.13","",
"Malta","MLT","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5889698842.51943","6081008998.92695","6254893568.26369","6417038802.81734","6443608948.23873","6328657881.45799","6513986051.18808","6917371440.143","7227225434.41543","6836076998.38217","7318237997.63191","7523513779.60779","7776051522.52373","8038382647.67907","8645664684.5602","9512573494","9441365264.05632","11109050905.4727","11670140137.4947","12112120892.062","11437727246.9638","12829738942.5625","13102318313.5772","14188867998.7232","",
"Myanmar","MMR","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2862140634.4926","3045603476.14819","3275071810.81639","3047375666.79914","3103351900","3251489067.2545","3189750453.3664","3312120978.15107","3351269604.12259","3494993110.91786","3551943762.17748","3765291312.31567","3921691609.06017","4079161107.66481","3471496409.42818","3943805732.70035","4192370460.56456","4412879752.77743","",
"Mongolia","MNG","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12935208794266.9","15115231511232.7","17039804968379.8","19510581098425.2","20478777142287.5","20988630961753.4","21262001539636.7","20803850163764.7","23752022394126.5","24469851483613.1","23814884119913","22306318595406.3","24264928667704.8","25900167797810.1","",
"Northern Mariana Islands","MNP","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155174403957.992","140732290453.667","156684250519.763","166602429605.551","172015338893.814","192686931818.494","216571213343.497","237556229515.301","266555232670.125","265206008143.26","297603433090.146","305747142258.339","354732765672.948","385341778055.006","401588449692.93","429366472966.858","467808148179.008","501899882966.414","547294803561.518","579254237205.358","629600075854.213","688622063855.502","734723701452.956","785137173632.285","836711177121.772","875369515280.358","888972254314.598","929352138483.2","953005375538.472","939136884507.097","960096338882.907","941579372035.122","977999900513.891","",
